gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
14, 25, 335.15809523809526, 0.01301389064252381, 939120630.794498, 307
15, 25, 313.7895238095238, 0.013169720836827622, 928452204.5850618, 328
16, 25, 296.7904761904762, 0.013044379166105714, 945251811.3096701, 348
17, 25, 300.1209523809524, 0.013077324575036188, 948298998.8011345, 367
18, 25, 301.93523809523805, 0.012711969456876188, 972787526.0340035, 387
19, 25, 326.0066666666667, 0.012783733386816189, 973721137.8044094, 406
20, 25, 361.7828571428571, 0.012767116459497142, 978621715.7430857, 425
21, 25, 351.22, 0.012983189374462854, 970824757.7468077, 445
22, 25, 358.42571428571426, 0.012829928035300949, 985465620.0096363, 464
23, 25, 392.2390476190475, 0.012720397730329524, 989179943.6905215, 484
24, 25, 380.0133333333332, 0.012636756284365716, 987697859.8426491, 504
25, 25, 372.51238095238097, 0.012879748090977144, 978388589.7439171, 523
26, 25, 365.65809523809526, 0.012890964780312384, 986746034.1285394, 541
27, 25, 341.99523809523816, 0.012594220648129527, 985353858.9826748, 560
28, 25, 367.4628571428572, 0.012684797519562856, 983079414.1703022, 577
29, 25, 345.14476190476194, 0.012863393881070476, 970167141.3250885, 595
30, 25, 326.99809523809523, 0.012669392116232381, 992321766.2806352, 614
31, 25, 311.22952380952376, 0.012182012056588568, 1020854409.0204402, 632
32, 25, 321.1504761904762, 0.01235891469758857, 999317322.6716319, 650
33, 25, 295.12285714285713, 0.012530871301795239, 981761986.6984843, 668
34, 25, 335.61333333333334, 0.012506723399181904, 986172569.4081292, 687
35, 25, 312.52000000000004, 0.012195044156029526, 1010482750.7586989, 705
36, 25, 306.7790476190476, 0.012272032741212382, 1005512212.527663, 722
37, 25, 341.74666666666667, 0.012594525192625715, 990451547.2942275, 740
38, 25, 373.16095238095227, 0.012707045309594288, 989115750.4128997, 757
39, 25, 383.24666666666667, 0.012622429575108573, 999375096.4525872, 775
40, 25, 333.907619047619, 0.01263843734907619, 997608812.642719, 793
41, 25, 318.1219047619048, 0.012614759085167621, 986609479.6234335, 810
42, 25, 403.86952380952374, 0.01235963720776381, 992199901.7570004, 828
43, 25, 341.22761904761904, 0.012451454303551431, 989983618.4085058, 845
44, 25, 343.41333333333336, 0.012628059580016194, 975634302.030321, 862
45, 25, 366.18, 0.01275924065898476, 985383481.4970686, 879
46, 25, 337.6933333333334, 0.012602384650779999, 990821391.1459002, 897
47, 25, 367.01523809523803, 0.012464382399293329, 978392006.4784219, 915
48, 25, 362.19714285714275, 0.012611816838806668, 969092571.9578738, 932
49, 25, 339.77904761904756, 0.01255256728010667, 977816590.6837295, 949
50, 25, 96.16857142857143, 0.007722104065195238, 1864211733.8782072, 966
1, 30, 315.90380952380946, 0.012772818825141903, 942161689.4779159, 28
2, 30, 249.64571428571426, 0.012662826676242857, 925046195.9177448, 57
3, 30, 247.29142857142858, 0.012915400217217144, 914751002.6540293, 84
4, 30, 340.0504761904761, 0.013070529689960954, 917210536.2173457, 112
5, 30, 328.2990476190476, 0.013174125603677141, 908730813.7298993, 139
6, 30, 303.907619047619, 0.013301480221537142, 908666561.6038799, 166
7, 30, 287.9314285714285, 0.01296643772838667, 913326889.8639377, 194
8, 30, 286.6819047619047, 0.013070015456284766, 909278139.9973515, 220
9, 30, 259.8476190476191, 0.013180587343219047, 905695749.5728163, 247
10, 30, 302.6371428571428, 0.013407985122194288, 903479177.8502985, 273
11, 30, 280.34380952380957, 0.013107228816224763, 908242453.5646343, 298
12, 30, 296.6695238095238, 0.013402997670228574, 899354058.5369016, 324
13, 30, 315.7180952380952, 0.013399463663250476, 904190237.5067551, 349
14, 30, 295.3761904761905, 0.013300712368250475, 909904999.1256261, 374
15, 30, 240.8247619047619, 0.012975595382802857, 918357325.5672951, 399
16, 30, 260.32571428571424, 0.012933535313027619, 910224780.1903635, 423
17, 30, 251.0371428571428, 0.012865135826124759, 911300289.9148431, 446
18, 30, 300.6971428571429, 0.012672908093724759, 946692486.9612936, 470
19, 30, 275.72380952380956, 0.012693178815257144, 940112271.9097193, 493
20, 30, 269.2742857142858, 0.012748203424994286, 938716126.6379608, 516
21, 30, 302.94761904761907, 0.0129171354081981, 925800273.9888064, 538
22, 30, 282.1895238095238, 0.012701755922768574, 952852929.2054088, 562
23, 30, 280.7790476190476, 0.012601503406538097, 966750471.1946583, 584
24, 30, 333.80190476190467, 0.013196546623929523, 923533222.9976552, 606
25, 30, 339.20666666666665, 0.013204800103946666, 921259824.3238145, 628
26, 30, 332.2866666666667, 0.01304376169582381, 936036480.4030892, 651
27, 30, 300.5819047619048, 0.012917591061830474, 937458548.4200702, 673
