v,cwmin,cwmax,slotlength,txPower,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media
Exaustivo,512,2048,45,25.12,369.028571428571,0.005880867676229,6.01720483456683E-10
Exaustivo,512,2048,25,25.12,423.914285714286,0.005708311536971,5.72736081326835E-10
Exaustivo,512,1024,50,794.33,230.028571428571,0.004002616545714,5.11948656377343E-10
Exaustivo,512,1024,70,794.33,428.8,0.0044174599448,5.42500363557324E-10
Exaustivo,512,1024,50,1.26,3.45714285714286,0.0050611481756,2.6203915502647E-10
Exaustivo,512,2048,80,2.51,17.2,0.003644604444514,2.516381329933E-10
Exaustivo,512,4096,20,501.19,2.77142857142857,0.0039428457254,5.00465014902534E-10
Exaustivo,512,4096,5,25.12,788.514285714286,0.005808065919543,5.97498652255406E-10
Exaustivo,512,1024,45,100,1.85714285714286,0.004422041643829,5.42810041569815E-10
Exaustivo,512,1024,70,1584.89,0,0.004243208611171,5.10602947104811E-10
Exaustivo,512,4096,55,100,166.828571428571,0.004592734940629,5.43805998197493E-10
Exaustivo,512,4096,100,25.12,379.628571428571,0.005823803416829,5.80147286440743E-10
Exaustivo,512,2048,45,50.12,462.114285714286,0.007109723626314,6.58966702636141E-10
Exaustivo,512,1024,75,1.26,0.4,0.0020114112654,2.07225369656658E-10
Exaustivo,512,1024,35,1584.89,4,0.003912746530771,5.05909992931711E-10
Exaustivo,512,2048,70,1.26,16.3142857142857,0.005668783231,2.58474608258139E-10
Exaustivo,512,1024,70,100,231.771428571429,0.004453427643857,5.44015913278369E-10
Exaustivo,512,1024,65,794.33,92.4571428571429,0.004030403770543,5.16138227885444E-10
Exaustivo,512,4096,45,501.19,1490.91428571429,0.004893505188257,5.67714649740887E-10
Exaustivo,512,1024,25,2.51,33.9428571428571,0.003650397268886,2.53781596592956E-10
Exaustivo,512,2048,5,2.51,31.5142857142857,0.003423222605657,2.41691274140287E-10
Exaustivo,512,4096,5,100,54.2857142857143,0.004194369881686,5.04500436879803E-10
Exaustivo,512,2048,25,100,295.285714285714,0.004660559138886,5.40729296477211E-10
Exaustivo,512,2048,35,3.98,52.5142857142857,0.004156383443514,3.75254477467153E-10
Exaustivo,512,1024,55,100,278.228571428571,0.004567227648,5.34223704590217E-10
Exaustivo,512,2048,10,1.26,8.37142857142857,0.005154328263743,2.64719571236813E-10
Exaustivo,512,4096,45,1258.93,3.71428571428571,0.004118261943914,5.28099434436994E-10
Exaustivo,512,4096,55,10,199.514285714286,0.0115726008342,1.05551848817207E-09
Exaustivo,512,2048,70,2.51,2.6,0.003612210795943,2.48876545341911E-10
Exaustivo,512,1024,65,1584.89,0,0.004241529372571,5.10129804029191E-10
Exaustivo,512,2048,100,501.19,2.2,0.003898603792314,5.02396914045818E-10
Exaustivo,512,2048,50,15.85,187.571428571429,0.008881104811114,7.13285251319797E-10
Exaustivo,512,4096,20,100,0.657142857142857,0.0045963269986,5.47531518581522E-10
Exaustivo,512,4096,75,1.26,4.8,0.005055268674657,2.54284556722943E-10
Exaustivo,512,4096,40,3.98,5.48571428571429,0.0040320498206,3.68713424011088E-10
Exaustivo,512,4096,10,2.51,5.91428571428571,0.003647743407257,2.49397784731965E-10
Exaustivo,512,1024,75,501.19,150.171428571429,0.004294048668429,5.13107647048659E-10
Exaustivo,512,4096,10,100,203.628571428571,0.004356540209229,5.27886648886937E-10
Exaustivo,512,1024,45,501.19,224.657142857143,0.004357076895314,5.2646265889337E-10
Exaustivo,512,2048,65,25.12,100.085714285714,0.006096665103743,5.89576794758622E-10
Exaustivo,512,2048,30,3.98,43.6285714285714,0.00400097288,3.8123577739875E-10
Exaustivo,512,1024,90,50.12,702.171428571429,0.004904098086086,5.53213784886186E-10
Exaustivo,512,1024,70,50.12,289.971428571429,0.004405935751314,5.47926513585607E-10
Exaustivo,512,2048,50,1258.93,2.94285714285714,0.003941209313686,5.0002516374467E-10
Exaustivo,512,4096,70,10,143.742857142857,0.008729784760314,6.22560427424606E-10
Exaustivo,512,1024,55,3.98,32.9142857142857,0.0036001449792,3.20010206036316E-10
Exaustivo,512,1024,70,25.12,1395.6,0.006974392117543,6.27459903459095E-10
Exaustivo,512,2048,70,501.19,0,0.004267258293771,5.17749859855037E-10
Exaustivo,512,4096,30,2.51,14.1714285714286,0.001744509219829,2.07638002981288E-10
Exaustivo,512,2048,65,794.33,288.914285714286,0.004213056706686,5.25125166812147E-10
Exaustivo,512,4096,80,50.12,211.057142857143,0.004894243647286,5.61721307057625E-10
Exaustivo,512,1024,70,2.51,23.2571428571429,0.003767552350543,2.50017486820941E-10
Exaustivo,512,2048,85,1.26,2,0.005033371069857,2.54509436190887E-10
Exaustivo,512,4096,60,2.51,17.2,0.0036936257178,2.52784872424063E-10
Exaustivo,512,4096,35,1584.89,97.8285714285714,0.004155999860429,5.00848456752751E-10
Exaustivo,512,1024,25,1.26,17.7428571428571,0.005051429106429,2.61059872850539E-10
Exaustivo,512,4096,95,25.12,32.7714285714286,0.005024691211743,5.51912109434733E-10
Exaustivo,512,1024,5,501.19,405.4,0.004275380011571,5.36269877010244E-10
Exaustivo,512,4096,25,25.12,393.371428571429,0.007597412381429,7.30375348963084E-10
Exaustivo,512,2048,25,251.19,698.742857142857,0.004503902689229,5.2732719423073E-10
Exaustivo,512,1024,20,2.51,45.1428571428571,0.003727242908514,2.52981604983393E-10
Exaustivo,512,4096,70,50.12,757.2,0.004998881535714,5.69085242442016E-10
Exaustivo,512,1024,70,501.19,2.22857142857143,0.003921950098743,4.90631348018092E-10
Exaustivo,512,1024,20,25.12,198.714285714286,0.007540340791686,7.18889963239761E-10
Exaustivo,512,4096,55,251.19,282.314285714286,0.004175275966629,5.19830883965249E-10
Exaustivo,512,2048,95,501.19,1.6,0.0040635781314,5.00051597009538E-10
Exaustivo,512,1024,100,100,553.028571428571,0.004810950116086,5.6283843110696E-10
Exaustivo,512,2048,55,794.33,295.4,0.004210578601457,5.1686102213356E-10
Exaustivo,512,4096,40,25.12,320.857142857143,0.0057522302654,5.78070412957147E-10
Exaustivo,512,1024,90,794.33,0,0.004294932453514,5.20539278658862E-10
Exaustivo,512,4096,50,100,1.08571428571429,0.004337298809829,5.25590587636593E-10
Exaustivo,512,1024,80,10,30.2,0.007974516653657,6.56737439483203E-10
Exaustivo,512,2048,55,25.12,788.828571428571,0.006027644360371,6.0631510845626E-10
Exaustivo,512,2048,100,25.12,189.971428571429,0.006443941207371,6.21936815453747E-10
Exaustivo,512,4096,5,251.19,279.628571428571,0.004123371629514,5.11483905113975E-10
Exaustivo,512,1024,75,3.98,14.3428571428571,0.004053775993257,3.7165037785294E-10
Exaustivo,512,1024,25,3.98,57.9142857142857,0.003805832407057,3.68609291103327E-10
Exaustivo,512,4096,65,1.26,6.11428571428571,0.005059423807943,2.56815094948607E-10
Exaustivo,512,1024,80,2.51,42.0285714285714,0.003638500446914,2.54798912029021E-10
Exaustivo,512,1024,15,15.85,160.942857142857,0.009009817720343,7.04075697048036E-10
Exaustivo,512,2048,75,794.33,3.88571428571429,0.004028751658114,5.1238041109882E-10
Exaustivo,512,1024,75,10,130.942857142857,0.013051762701514,1.10024132605509E-09
Exaustivo,512,2048,20,3.98,31.2571428571429,0.004002160237857,3.77676883242914E-10
Exaustivo,512,4096,10,1584.89,260.514285714286,0.004196625433886,5.10987777214825E-10
Exaustivo,512,1024,55,10,120.6,0.006721031186086,5.89213082270794E-10
Exaustivo,512,4096,90,25.12,107.657142857143,0.005744226923886,5.85431474474942E-10
Exaustivo,512,1024,20,1258.93,1.4,0.004246965112543,5.1190743088383E-10
Exaustivo,512,1024,90,251.19,1.48571428571429,0.004148936360943,5.26865951269833E-10
Exaustivo,512,2048,25,501.19,105.457142857143,0.004021978017657,5.11716907873334E-10
Exaustivo,512,1024,90,501.19,623.542857142857,0.004479450642743,5.47122048403344E-10
Exaustivo,512,1024,60,501.19,593.457142857143,0.004297637869114,5.14239850241957E-10
Exaustivo,512,1024,15,2.51,15.2285714285714,0.0036762483188,2.49420601834348E-10
Exaustivo,512,1024,85,10,212.057142857143,0.012224898189886,1.06260644720302E-09
Exaustivo,512,2048,85,794.33,452.428571428571,0.004146627193743,5.24702210010769E-10
Exaustivo,512,1024,60,100,29.3142857142857,0.004595503753771,5.27730452435389E-10
Exaustivo,512,2048,10,501.19,609.114285714286,0.004314011004686,5.27565250848408E-10
Exaustivo,512,1024,75,251.19,0,0.004302937538514,5.29701962323734E-10
Exaustivo,512,1024,95,25.12,606.8,0.005769870514371,5.79056346926883E-10
Exaustivo,512,2048,90,501.19,346.485714285714,0.0042825348754,5.30663628489329E-10
Exaustivo,512,1024,85,1584.89,3,0.003974129175571,4.87754781073927E-10
Exaustivo,512,2048,85,25.12,704.971428571429,0.008708626665686,7.96196589216797E-10
Exaustivo,512,1024,70,1.26,0.314285714285714,0.005086776492743,2.54342837849909E-10
Exaustivo,512,4096,95,2.51,30.8857142857143,0.001821921311257,2.1167674264583E-10
Exaustivo,512,2048,100,794.33,523.771428571429,0.003703245140514,4.80255571690001E-10
Exaustivo,512,1024,100,794.33,2.62857142857143,0.004047929282686,5.11156562318383E-10
Exaustivo,512,4096,5,1.26,15.2571428571429,0.005130547513143,2.56603182454198E-10
Exaustivo,512,1024,85,50.12,121.371428571429,0.004191114671914,5.09990071191329E-10
Exaustivo,512,2048,80,25.12,517.428571428571,0.00602518467,5.9156220183408E-10
Exaustivo,512,2048,35,1584.89,1.2,0.004099338321857,5.11032199505107E-10
Exaustivo,512,2048,80,1.26,0,0.005129541900114,2.54703978675855E-10
Exaustivo,512,4096,30,1584.89,620.142857142857,0.004052310410943,5.06751326245413E-10
Exaustivo,512,4096,80,2.51,13.2,0.003651201548143,2.49602114843533E-10
Exaustivo,512,2048,90,1258.93,0,0.004239554946429,5.07532700166665E-10
Exaustivo,512,2048,70,1258.93,412.657142857143,0.004173683688829,5.06857297550015E-10
Exaustivo,512,4096,100,1584.89,694.028571428571,0.004530839885657,5.47652518490312E-10
Exaustivo,512,2048,60,50.12,733.685714285714,0.0048664929296,5.62777434139778E-10
Exaustivo,512,4096,55,1584.89,483.571428571429,0.004137469546914,5.11028358971755E-10
Exaustivo,512,4096,15,10,323.114285714286,0.008070085289857,6.94348319333992E-10
Exaustivo,512,4096,10,50.12,680.428571428571,0.008477999672686,7.76580164550347E-10
Exaustivo,512,4096,50,15.85,490.171428571429,0.011692821289257,9.35005755559128E-10
Exaustivo,512,2048,10,794.33,483.942857142857,0.004443565141857,5.31621981317839E-10
Exaustivo,512,1024,25,794.33,380.771428571429,0.004267234504314,5.28748079172343E-10
Exaustivo,512,1024,30,2.51,35,0.003981328733943,2.50426857758385E-10
Exaustivo,512,1024,30,1258.93,3.85714285714286,0.006504214276829,6.43519009442643E-10
Exaustivo,512,1024,30,3.98,46.6285714285714,0.004084834759229,3.76086467880776E-10
Exaustivo,512,1024,30,794.33,704.142857142857,0.004408121911371,5.33291242633038E-10
Exaustivo,512,4096,90,10,285.8,0.008558191947543,6.07328229541949E-10
Exaustivo,512,1024,25,25.12,446.685714285714,0.005638621852571,5.71635026116379E-10
Exaustivo,512,2048,80,1258.93,565.685714285714,0.004507391966886,5.46445698514616E-10
Exaustivo,512,2048,90,25.12,239.342857142857,0.005892911997457,5.99206570254763E-10
Exaustivo,512,1024,45,10,236.057142857143,0.011026307327,8.79186690878018E-10
Exaustivo,512,1024,95,2.51,47.7428571428571,0.003699165290629,2.50124993846241E-10
Exaustivo,512,2048,50,3.98,68.1428571428571,0.004253038243314,3.72231226100312E-10
Exaustivo,512,4096,35,25.12,208.514285714286,0.004130635747886,5.21202337124291E-10
Exaustivo,512,2048,20,100,3.68571428571429,0.0042575001834,5.1958924021132E-10
Exaustivo,512,4096,15,501.19,845.657142857143,0.004499148369257,5.44592999778378E-10
Exaustivo,512,2048,40,10,544.285714285714,0.008207964704143,6.75171585790137E-10
Exaustivo,512,4096,60,1258.93,1312.62857142857,0.004684038176914,5.48309833288959E-10
Exaustivo,512,1024,90,10,337.828571428571,0.015042789723457,1.17825077159829E-09
Exaustivo,512,4096,10,1.26,9.71428571428571,0.005095250010829,2.6032957300797E-10
Exaustivo,512,1024,15,100,754.942857142857,0.004923727482371,5.63726021721482E-10
Exaustivo,512,2048,45,10,245.257142857143,0.007875238016,8.49177377440551E-10
Exaustivo,512,1024,90,1584.89,746.4,0.004527139503057,5.485115899713E-10
Exaustivo,512,1024,5,794.33,695.028571428572,0.0043115948896,5.0752662872724E-10
Exaustivo,512,2048,90,1584.89,1.28571428571429,0.0042507001762,5.05403428574335E-10
Exaustivo,512,1024,45,50.12,471.142857142857,0.004861904596943,5.79599720253786E-10
Exaustivo,512,2048,40,1584.89,322.228571428571,0.004387880892971,5.38061468557023E-10
Exaustivo,512,1024,5,15.85,213.542857142857,0.0044965378066,5.0463958471691E-10
Exaustivo,512,2048,75,501.19,1.22857142857143,0.004121764475857,5.12160509734064E-10
Exaustivo,512,4096,60,794.33,515.657142857143,0.004501184815114,5.55456795151968E-10
Exaustivo,512,4096,55,1.26,18.6,0.002178859328886,2.18678033895923E-10
Exaustivo,512,1024,50,2.51,28.6857142857143,0.003677302739971,2.5355973478157E-10
Exaustivo,512,4096,85,50.12,455.8,0.004386055363257,5.63592244846724E-10
Exaustivo,512,2048,50,1.26,6.08571428571429,0.005104782674629,2.54779292342896E-10
Exaustivo,512,2048,45,794.33,1.25714285714286,0.004166106339657,5.3389366955502E-10
Exaustivo,512,1024,5,100,159.885714285714,0.0046704399902,5.49910168837028E-10
Exaustivo,512,2048,5,3.98,33.6571428571429,0.003868117706029,3.6375229635053E-10
Exaustivo,512,1024,100,3.98,39.8,0.0039954916624,3.73623979499103E-10
Exaustivo,512,2048,15,25.12,501.914285714286,0.005550219357114,5.96036068639282E-10
Exaustivo,512,4096,30,1.26,5.65714285714286,0.005093975161486,2.55735871079553E-10
Exaustivo,512,2048,30,1.26,4.91428571428571,0.005099593236743,2.58933899468575E-10
Exaustivo,512,2048,85,10,152.6,0.011638805386457,1.06875211514518E-09
Exaustivo,512,1024,85,1.26,17.0857142857143,0.005148467995657,2.57964928623488E-10
Exaustivo,512,2048,20,25.12,314.428571428571,0.006243418574543,6.22627806243264E-10
Exaustivo,512,2048,70,1584.89,388.971428571429,0.004364620446657,5.14865380799234E-10
Exaustivo,512,4096,55,15.85,200.914285714286,0.011121475264,8.84574281830861E-10
Exaustivo,512,4096,70,1.26,9.34285714285714,0.004773131329171,2.58169519281507E-10
Exaustivo,512,2048,25,3.98,48.9428571428571,0.004302646615257,3.53551090512835E-10
Exaustivo,512,2048,70,100,335.971428571429,0.004435869305086,5.26212877200528E-10
Exaustivo,512,4096,80,1584.89,0,0.004231570566914,5.1360944691952E-10
Exaustivo,512,4096,40,251.19,764.285714285714,0.004356893025371,5.15307807414373E-10
Exaustivo,512,4096,100,251.19,307.142857142857,0.004388575263686,5.30833442079276E-10
Exaustivo,512,4096,70,25.12,791.514285714286,0.006530823518429,6.23549995863065E-10
Exaustivo,512,4096,100,794.33,0,0.004267020656914,5.2572233484567E-10
Exaustivo,512,2048,65,50.12,480,0.004690996504143,5.87415853391465E-10
Exaustivo,512,2048,35,251.19,1.51428571428571,0.004071590725657,4.93544649562814E-10
Exaustivo,512,1024,75,2.51,17.7714285714286,0.003625702324657,2.48949803580421E-10
Exaustivo,512,4096,35,3.98,34.3428571428571,0.004061705745886,3.72576343052426E-10
Exaustivo,512,1024,25,1258.93,1578.82857142857,0.004941096962886,5.67990130313554E-10
Exaustivo,512,2048,35,10,235.8,0.0122993335996,1.11255627691882E-09
Exaustivo,512,2048,80,10,46.8285714285714,0.011498249093343,1.0308495489167E-09
Exaustivo,512,2048,15,50.12,482.742857142857,0.004563453315229,5.59731493732437E-10
Exaustivo,512,2048,60,1584.89,0,0.004268420864229,5.15662460307832E-10
Exaustivo,512,4096,30,3.98,74.7714285714286,0.004123016908971,3.71563628177977E-10
Exaustivo,512,1024,100,251.19,0,0.004178720288029,5.070521968425E-10
Exaustivo,512,1024,10,251.19,1.08571428571429,0.003999905569686,5.02942664391356E-10
Exaustivo,512,1024,5,10,395.2,0.012775543893086,1.08801156685298E-09
Exaustivo,512,2048,20,10,77.6857142857143,0.011186545360372,8.57773689050478E-10
Exaustivo,512,2048,25,1258.93,536.914285714286,0.0044169929024,5.22842257650344E-10
Exaustivo,512,1024,95,1.26,31.6571428571429,0.002210415164971,2.22562036052626E-10
Exaustivo,512,4096,35,1.26,2.62857142857143,0.005098210075057,2.54444466193617E-10
Exaustivo,512,2048,80,251.19,2.91428571428571,0.004012039164857,5.17595926894116E-10
Exaustivo,512,1024,95,50.12,359.657142857143,0.004692420848743,5.37603314944583E-10
Exaustivo,512,2048,20,501.19,394.457142857143,0.004244801219029,5.15808835171193E-10
Exaustivo,512,4096,50,50.12,184.914285714286,0.004691995796971,5.45281478078304E-10
Exaustivo,512,1024,20,1.26,4.57142857142857,0.005183333010429,2.56584367180801E-10
Exaustivo,512,1024,60,50.12,139.485714285714,0.006174039095657,6.08605833747968E-10
Exaustivo,512,1024,50,1584.89,803.6,0.004527193378714,5.46187165275688E-10
Exaustivo,512,2048,60,25.12,309.8,0.0070619356968,7.00930019894513E-10
Exaustivo,512,4096,5,1258.93,982.657142857143,0.004546453881371,5.46806816540059E-10
Exaustivo,512,1024,75,1584.89,3.02857142857143,0.004108870044629,5.04431333838851E-10
Exaustivo,512,4096,70,1258.93,3.02857142857143,0.004119738331286,5.21891942760631E-10
Exaustivo,512,2048,95,100,102.542857142857,0.004247954224143,5.21785690797016E-10
Exaustivo,512,4096,80,794.33,1159.17142857143,0.0044470714048,5.20907825273621E-10
Exaustivo,512,1024,40,50.12,305.457142857143,0.007919950387057,7.78024189231259E-10
Exaustivo,512,1024,75,100,103.542857142857,0.0044103191238,5.27893195659826E-10
Exaustivo,512,1024,40,2.51,29.0285714285714,0.003648529542771,2.55001794472748E-10
Exaustivo,512,2048,65,501.19,0,0.004217350975086,5.08395571331332E-10
Exaustivo,512,2048,50,2.51,6.97142857142857,0.003718155531971,2.52221796989409E-10
Exaustivo,64,4096,70,25.12,448.714285714286,0.006418852021771,6.43577453368972E-10
Exaustivo,64,1024,90,10,120.6,0.006721025399457,5.89208636470345E-10
Exaustivo,64,1024,20,50.12,335.114285714286,0.004778740593857,5.42713478285985E-10
Exaustivo,64,4096,85,25.12,375.457142857143,0.007503640554714,7.32999563438351E-10
Exaustivo,64,2048,65,1.26,5.97142857142857,0.005073375215829,2.56793864093432E-10
Exaustivo,64,4096,60,2.51,26.0285714285714,0.003695562422086,2.51492154295439E-10
Exaustivo,64,4096,5,1.26,10.8285714285714,0.004762061113914,2.53777458587639E-10
Exaustivo,64,1024,25,1584.89,1.45714285714286,0.004227952870657,5.17979648647877E-10
Exaustivo,64,4096,30,100,307.314285714286,0.004597221276914,5.42898533383406E-10
Exaustivo,64,1024,65,501.19,321.971428571429,0.004346258833314,5.12576590955324E-10
Exaustivo,64,4096,15,15.85,282.8,0.011517502062343,9.16725645200667E-10
Exaustivo,64,1024,15,10,404.228571428572,0.012660533374772,1.09862689685628E-09
Exaustivo,64,1024,70,10,265.4,0.008443008127171,6.81746673632076E-10
Exaustivo,64,2048,90,1.26,1.8,0.005092421047514,2.54440672789902E-10
Exaustivo,64,4096,60,1258.93,91.6,0.004016646725114,4.94979980686938E-10
Exaustivo,64,2048,30,2.51,35,0.003981327921,2.5042663766449E-10
Exaustivo,64,1024,65,1.26,6.91428571428571,0.002593849533229,2.4783704954817E-10
Exaustivo,64,2048,75,1.26,0.4,0.002011411260971,2.07225369348493E-10
Exaustivo,64,2048,85,251.19,124.514285714286,0.004336884572486,5.40464708088446E-10
Exaustivo,64,4096,85,100,51.5428571428572,0.004583178841429,5.51620961360381E-10
Exaustivo,64,4096,55,25.12,788.771428571429,0.006027234983886,6.06299934220131E-10
Exaustivo,64,2048,65,10,132.8,0.008734340396229,5.9936103622849E-10
Exaustivo,64,4096,10,794.33,464.342857142857,0.004295390930429,5.19928724633632E-10
Exaustivo,64,2048,5,501.19,287.628571428571,0.004243748039457,5.27174588809281E-10
Exaustivo,64,4096,5,251.19,3.28571428571429,0.0038269465112,4.8374514101706E-10
Exaustivo,64,2048,75,50.12,304.028571428571,0.004822006869086,5.69488628804752E-10
Exaustivo,64,2048,25,25.12,446.628571428571,0.005638589315543,5.71632208474448E-10
Exaustivo,64,4096,35,1258.93,779.171428571429,0.004439899302971,5.39662677024174E-10
Exaustivo,64,2048,5,1.26,43.1714285714286,0.0050588406848,2.57999625772964E-10
Exaustivo,64,4096,60,1.26,16.1428571428571,0.005236454411914,2.58690617125209E-10
Exaustivo,64,4096,95,794.33,0,0.0042375703294,5.28086846299951E-10
Exaustivo,64,2048,5,1584.89,1.91428571428571,0.006124371271314,6.24474325338093E-10
Exaustivo,64,2048,15,501.19,178.771428571429,0.004310638383029,5.0928291038692E-10
Exaustivo,64,2048,40,15.85,114.514285714286,0.009089096567343,7.14065866371037E-10
Exaustivo,64,2048,75,2.51,17.7714285714286,0.003625702324657,2.48949803580421E-10
Exaustivo,64,4096,80,100,0,0.0045485707246,5.28796260706166E-10
Exaustivo,64,1024,100,794.33,3.68571428571429,0.003995736609571,5.10159938287833E-10
Exaustivo,64,2048,35,100,2.85714285714286,0.004444793299143,5.30880163084981E-10
Exaustivo,64,2048,55,50.12,652.857142857143,0.004393617531029,5.41833724393575E-10
Exaustivo,64,1024,35,1.26,9.6,0.0050234310696,2.52084793742179E-10
Exaustivo,64,2048,20,100,357.971428571429,0.0043550499558,5.34454643651988E-10
Exaustivo,64,2048,5,25.12,197.628571428571,0.006058647842914,6.13741362698884E-10
Exaustivo,64,4096,80,501.19,2.8,0.004051246620743,5.14850193464602E-10
Exaustivo,64,1024,40,501.19,349.8,0.004255407874514,5.29181575515015E-10
Exaustivo,64,2048,50,1.26,3.45714285714286,0.005061141108257,2.62037190978255E-10
Exaustivo,64,2048,15,1.26,12.7142857142857,0.004860440151343,2.58179334368508E-10
Exaustivo,64,4096,50,1584.89,99.9428571428571,0.0040746003892,5.10513294402561E-10
Exaustivo,64,2048,95,1584.89,194.828571428571,0.003956366438,5.00724725527913E-10
Exaustivo,64,1024,5,15.85,161.314285714286,0.011863706232429,9.36130488863641E-10
Exaustivo,64,4096,80,2.51,17.2,0.003644592551714,2.51635145066292E-10
Exaustivo,64,1024,25,10,209.628571428571,0.013385874141086,1.13035836980548E-09
Exaustivo,64,4096,25,25.12,423.971428571429,0.005708659808629,5.72742475207425E-10
Exaustivo,64,1024,60,15.85,640.942857142857,0.013417643084514,9.46129578403467E-10
Exaustivo,64,4096,25,2.51,11.8857142857143,0.003675918948,2.51669709392859E-10
Exaustivo,64,1024,65,251.19,109.885714285714,0.0042696419962,5.1311022971295E-10
Exaustivo,64,4096,25,10,375.371428571429,0.008053841952257,6.6111285500903E-10
Exaustivo,64,1024,85,15.85,329.542857142857,0.012126391339343,9.4252957274087E-10
Exaustivo,64,1024,80,100,3.28571428571429,0.0045095478918,5.49547404285306E-10
Exaustivo,64,4096,60,50.12,935.2,0.004934735381914,5.78435165952198E-10
Exaustivo,64,4096,75,501.19,1.22857142857143,0.004121718314829,5.12138751162598E-10
Exaustivo,64,4096,35,25.12,616.914285714286,0.006695717027943,6.19769562615516E-10
Exaustivo,64,1024,80,15.85,572.942857142857,0.008923184535143,7.0473047078196E-10
Exaustivo,64,2048,5,1258.93,0.714285714285714,0.004199610004657,5.17595819291396E-10
Exaustivo,64,4096,10,100,915.742857142857,0.005021102546914,5.70192886148606E-10
Exaustivo,64,1024,55,794.33,0,0.004265549570886,5.17918226690635E-10
Exaustivo,64,2048,15,25.12,399.142857142857,0.006021409581,5.96075555294956E-10
Exaustivo,64,2048,30,50.12,549.685714285714,0.004974887220857,5.74450264000641E-10
Exaustivo,64,4096,70,50.12,508.714285714286,0.006457986728457,6.36527506667376E-10
Exaustivo,64,4096,90,2.51,6.77142857142857,0.003602862319,2.51801312890202E-10
Exaustivo,64,2048,45,15.85,573.142857142857,0.008703235468371,7.02160417351732E-10
Exaustivo,64,1024,35,794.33,643.371428571429,0.0044899127318,5.26868931798097E-10
Exaustivo,64,2048,10,10,235.4,0.011939374422057,1.04410698146742E-09
Exaustivo,64,2048,45,2.51,35.4571428571429,0.003445613022343,2.46318577557131E-10
Exaustivo,64,1024,100,2.51,20.4,0.003672264193629,2.51176154308551E-10
Exaustivo,64,2048,30,3.98,46.6285714285714,0.004084832753343,3.76085479246538E-10
Exaustivo,64,4096,30,1.26,4.91428571428571,0.005099591219171,2.58932859072582E-10
Exaustivo,64,4096,95,100,2.62857142857143,0.004218820006714,5.20961443716665E-10
Exaustivo,64,2048,70,3.98,117.685714285714,0.004081794045571,3.72906871394014E-10
Exaustivo,64,4096,95,15.85,308.285714285714,0.012109324115114,9.88342122758696E-10
Exaustivo,64,4096,35,2.51,14.6571428571429,0.003640327246171,2.50055644355234E-10
Exaustivo,64,4096,20,2.51,29.3428571428571,0.003664942174086,2.51318824026261E-10
Exaustivo,64,2048,40,10,293.8,0.009032933204429,6.89705940686104E-10
Exaustivo,64,2048,10,501.19,138.171428571429,0.004292354884486,5.20911573936077E-10
Exaustivo,64,4096,55,251.19,566.942857142857,0.004320407160971,5.29216720328128E-10
Exaustivo,64,4096,35,15.85,205.457142857143,0.008309362131229,7.77407333176079E-10
Exaustivo,64,1024,40,794.33,693.714285714286,0.004500367432171,5.27007210470093E-10
Exaustivo,64,1024,70,3.98,9.94285714285714,0.003716573800571,3.62930895139755E-10
Exaustivo,64,1024,60,50.12,610.857142857143,0.004787593354943,5.57300167207269E-10
Exaustivo,64,2048,20,50.12,213.428571428571,0.004691064437686,5.38276538827945E-10
Exaustivo,64,4096,25,1258.93,925.257142857143,0.004573264680171,5.25086088892453E-10
Exaustivo,64,1024,70,50.12,25.0285714285714,0.004803911840429,5.436826605337E-10
Exaustivo,64,2048,60,50.12,139.485714285714,0.0061740204422,6.08599093925368E-10
Exaustivo,64,2048,45,1.26,3.37142857142857,0.0050097406984,2.53602025979822E-10
Exaustivo,64,4096,100,794.33,1360.91428571429,0.0044490904166,5.3568126135776E-10
Exaustivo,64,2048,90,25.12,305.914285714286,0.0056964584228,6.02238800797639E-10
Exaustivo,64,4096,100,501.19,2.28571428571429,0.003889641283914,5.03912852940174E-10
Exaustivo,64,2048,95,50.12,359.628571428571,0.004692367271514,5.37591332885853E-10
Exaustivo,64,4096,55,1258.93,787.685714285714,0.004565827257629,5.35275239048522E-10
Exaustivo,64,2048,85,10,212.057142857143,0.012224883526229,1.06259585095347E-09
Exaustivo,64,1024,80,1584.89,1214.22857142857,0.004707349832914,5.40169467181431E-10
Exaustivo,64,2048,30,100,280.142857142857,0.0045178153062,5.37749357731932E-10
Exaustivo,64,4096,70,3.98,28.4285714285714,0.003817774775629,3.72021887441176E-10
Exaustivo,64,4096,75,1.26,1.22857142857143,0.005100375734457,2.54789585237323E-10
Exaustivo,64,2048,20,501.19,232.571428571429,0.003846117001457,5.08081020370481E-10
Exaustivo,64,1024,5,10,334.342857142857,0.012551133734372,9.36622386421614E-10
Exaustivo,64,2048,100,15.85,196.514285714286,0.009970460454029,8.96616574169106E-10
Exaustivo,64,1024,5,25.12,285.828571428571,0.005588455924343,5.61156101637564E-10
Exaustivo,64,4096,65,50.12,513.628571428571,0.0047061857458,5.85603100929599E-10
Exaustivo,64,1024,20,2.51,14,0.004727165861314,2.49811219855117E-10
Exaustivo,64,2048,100,50.12,1498.08571428571,0.005496610964714,5.83023903463259E-10
Exaustivo,64,2048,95,251.19,208.371428571429,0.003975445538829,5.17177360092555E-10
Exaustivo,64,4096,75,1584.89,1.51428571428571,0.004253570707886,5.24709490373452E-10
