gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
35, 5, 296.6891428571428, 0.009526691083542857, 1300975444.4994388, 127
36, 5, 273.41714285714284, 0.009855995710070285, 1221916182.2102757, 131
37, 5, 296.9182857142857, 0.009454577690358283, 1290645439.6445882, 134
38, 5, 294.0217142857143, 0.00982696495584857, 1251449666.3665335, 138
39, 5, 283.52400000000006, 0.009588881430031998, 1269484124.1418417, 142
40, 5, 351.6502857142857, 0.00968853900851543, 1274069637.257944, 145
41, 5, 311.8605714285715, 0.009687289559151997, 1282663226.1752784, 149
42, 5, 308.15657142857145, 0.010191796259098855, 1273605777.3273954, 152
43, 5, 355.82114285714283, 0.010391970375188568, 1210046376.2020314, 156
44, 5, 325.4222857142857, 0.010413460433063997, 1237287155.9998438, 159
45, 5, 281.1828571428572, 0.009736136629049714, 1252034176.3582044, 163
46, 5, 300.11371428571437, 0.009802153397784, 1350565519.211007, 166
47, 5, 308.7274285714286, 0.009873250615405142, 1250833308.6302223, 170
48, 5, 378.23771428571433, 0.010090242409914857, 1231733580.5927007, 173
49, 5, 355.45657142857146, 0.009690626089290858, 1280553047.2315633, 177
50, 5, 361.55714285714285, 0.009690626089290858, 1942614095.087897, 181
1, 10, 322.92342857142853, 0.011084408029598859, 1115555901.5829916, 9
2, 10, 329.1205714285714, 0.011390322169844574, 1086005028.6008575, 18
3, 10, 330.7942857142857, 0.011694794622409143, 1042524355.8918537, 27
4, 10, 315.4937142857143, 0.011772437648356, 1037215754.370533, 35
5, 10, 346.9337142857143, 0.011661608197463431, 1041553651.1250409, 44
6, 10, 334.7428571428572, 0.012275141808278857, 1000534509.9565846, 52
7, 10, 291.01028571428566, 0.011899223614768003, 1019944399.1312726, 60
8, 10, 319.4668571428572, 0.011964409907660567, 1034365624.4424539, 69
9, 10, 309.1394285714285, 0.011910099440699427, 1049632062.530436, 77
10, 10, 326.3622857142857, 0.011511949086842855, 1084077605.2030532, 85
11, 10, 354.9977142857144, 0.011883744541059425, 1055916244.761683, 93
12, 10, 408.2902857142859, 0.011963807627003427, 1042270340.9310443, 101
13, 10, 385.9245714285714, 0.011646753699021142, 1079067723.3815272, 108
14, 10, 334.62799999999993, 0.01178877984396457, 1063245644.468346, 116
15, 10, 326.31828571428565, 0.011592525707453142, 1101584656.1913018, 124
16, 10, 327.88228571428573, 0.011072316274958858, 1141375272.7401748, 131
17, 10, 307.7942857142857, 0.011386957275954285, 1102583242.5026193, 139
18, 10, 348.3468571428572, 0.011624725968578857, 1067110973.501362, 146
19, 10, 349.7028571428571, 0.011359891228939427, 1113044990.694648, 154
20, 10, 379.7754285714286, 0.01138538378958857, 1116706093.7885895, 161
21, 10, 326.2634285714284, 0.010893874409027431, 1157469937.0869696, 169
22, 10, 285.75314285714285, 0.011568588471429142, 1081670998.9534478, 177
23, 10, 338.3194285714285, 0.011739837908880573, 1080582426.937229, 184
24, 10, 351.4679999999999, 0.011511518264671429, 1106462168.4116306, 192
25, 10, 321.96, 0.01166104404643886, 1081744274.2829506, 199
26, 10, 300.9097142857143, 0.011412067914127999, 1092855488.0031617, 207
27, 10, 311.9765714285714, 0.011835607687339432, 1040732131.9617707, 215
28, 10, 326.29542857142854, 0.011702541323354288, 1059420804.1247476, 222
29, 10, 330.1068571428571, 0.01189897836747143, 1048684116.0645242, 230
30, 10, 332.0342857142858, 0.012028874511342855, 1035746766.0493689, 237
31, 10, 336.1845714285714, 0.011913258986605713, 1049292819.0474129, 245
32, 10, 338.2382857142857, 0.011946841315016572, 1046309755.374007, 252
33, 10, 317.24742857142854, 0.011763344896976571, 1045922751.132055, 260
34, 10, 329.73314285714275, 0.011630973608759428, 1053521367.8339347, 267
35, 10, 295.25714285714287, 0.011700079163007996, 1065163765.2393904, 275
36, 10, 290.91142857142853, 0.011285564261582852, 1099003870.4873748, 283
