gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
21, 10, 365.92, 0.009195233731951429, 1280837329.6002533, 182
22, 10, 417.21142857142866, 0.00935449184253143, 1240726472.9284484, 190
23, 10, 267.89428571428573, 0.009288247328088571, 1279566766.6492586, 198
24, 10, 312.64, 0.00900414951730857, 1323476730.942452, 206
25, 10, 300.4171428571429, 0.009534813398911428, 1238459701.0393155, 214
26, 10, 224.68285714285713, 0.009233811894491429, 1253538784.3806167, 222
27, 10, 272.8828571428571, 0.010419428811757142, 1143349909.306277, 230
28, 10, 345.2371428571428, 0.009527193170537143, 1243712018.1107285, 238
29, 10, 317.9057142857143, 0.010455826086668573, 1150888518.2675476, 246
30, 10, 415.75142857142856, 0.009824849454719998, 1226140391.251968, 255
31, 10, 280.29714285714283, 0.010533094007271426, 1117847361.5182784, 263
32, 10, 204.75714285714284, 0.010243298568877143, 1160343785.77044, 272
33, 10, 228.11142857142858, 0.00953202169656286, 1236159422.2307916, 281
34, 10, 287.69714285714286, 0.009200371759862856, 1314612438.265493, 289
35, 10, 382.5285714285714, 0.00800095633882857, 1454155123.7386966, 297
36, 10, 190.71428571428572, 0.00869212531033143, 1341618705.6780734, 305
37, 10, 288.5514285714286, 0.009803949725591428, 1237311207.1764824, 313
38, 10, 200.00285714285715, 0.007868777010702857, 1415793739.1492734, 320
39, 10, 236.12571428571428, 0.010039189529662856, 1212916620.2173936, 328
40, 10, 331.8342857142857, 0.009572761810605715, 1255153287.7286103, 336
41, 10, 429.94571428571425, 0.009121004537202857, 1293213177.6091592, 344
42, 10, 289.5, 0.008183223131211429, 1396533138.3140855, 351
43, 10, 338.6371428571428, 0.01030071148319143, 1208877421.6882336, 359
44, 10, 500.68857142857144, 0.007570363019857143, 1492024749.032682, 367
45, 10, 493.1742857142857, 0.007136983511377143, 1511703364.8273263, 376
46, 10, 283.36571428571426, 0.0076499629987485706, 1435602444.0174525, 384
47, 10, 298.9885714285714, 0.007038894427805714, 1502770171.1221642, 392
48, 10, 255.0914285714286, 0.006956030114834287, 1506522981.9390185, 400
49, 10, 384.28, 0.007143971792340001, 1484089685.1407824, 409
50, 10, 474.64571428571423, 0.007285207071982857, 1469685773.6229396, 418
1, 15, 327.36285714285714, 0.010351018845502857, 1151017476.4172654, 14
2, 15, 290.30571428571426, 0.009635358094237144, 1230268257.8765364, 28
3, 15, 290.2914285714286, 0.009661345325057144, 1233142074.3023982, 41
4, 15, 346.03999999999996, 0.010910274752242856, 1126559409.0508456, 55
5, 15, 430.9228571428572, 0.009828268706228572, 1234852009.976104, 68
6, 15, 347.90857142857146, 0.009716148088114288, 1211240804.7322774, 82
7, 15, 200.45142857142858, 0.008738110658422856, 1304765346.7930121, 95
8, 15, 555.78, 0.008727875698851428, 1356215454.0411196, 109
9, 15, 408.70571428571424, 0.009979606668051429, 1226081192.954084, 122
10, 15, 314.70285714285717, 0.011285018784328573, 1112475007.345407, 136
11, 15, 246.35999999999999, 0.010626728207508571, 1142606223.6841574, 149
12, 15, 237.51142857142858, 0.01025772153282857, 1153361962.04746, 162
13, 15, 230.80000000000004, 0.010278702932034285, 1187875680.0403638, 174
14, 15, 245.15142857142854, 0.010323583263291428, 1172876211.4811954, 187
15, 15, 354.4314285714286, 0.009923332383754284, 1210466929.0066419, 199
16, 15, 339.25142857142856, 0.010122125689642856, 1195232388.8314066, 212
17, 15, 478.0342857142858, 0.010112140804568572, 1237055047.2124734, 225
18, 15, 365.56, 0.009935608387048572, 1180943129.3324034, 238
19, 15, 263.46, 0.010165746660234287, 1185892037.203999, 251
20, 15, 324.4114285714286, 0.010329985639617142, 1157914468.0870845, 264
21, 15, 435.2828571428571, 0.010792598858948574, 1151464674.1109846, 278
22, 15, 361.53142857142853, 0.010568406842077143, 1154747263.507053, 291
23, 15, 247.64857142857144, 0.010290465602965714, 1185465442.7994893, 304
24, 15, 324.6942857142857, 0.011481501948962856, 1080917255.2611904, 318
25, 15, 293.7371428571429, 0.011203576802377144, 1083656839.6999369, 331
26, 15, 319.86571428571426, 0.010576856669902856, 1089288309.5408826, 344
27, 15, 304.56, 0.00984690162965143, 1183207210.0966105, 357
28, 15, 359.6857142857143, 0.011232216411245716, 1108452327.6925478, 371
29, 15, 398.0085714285714, 0.012099012651820002, 1066287677.0524588, 384
30, 15, 392.09142857142854, 0.012432698726039998, 1008731922.030772, 396
31, 15, 310.49428571428564, 0.011176245656345713, 1049723307.7280248, 409
32, 15, 342.5628571428571, 0.012081964497077142, 1033772611.6686609, 421
33, 15, 317.21999999999997, 0.011781374682768572, 1036937213.06869, 433
34, 15, 243.7142857142857, 0.011246514560879998, 1049115765.3788954, 446
35, 15, 416.2914285714286, 0.01080637661118857, 1127083830.937009, 458
36, 15, 337.7171428571429, 0.011434600360848571, 1082820078.8313725, 471
