gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
38, 40, 300.9485714285714, 0.012196500551894286, 976248864.0050589, 1220
39, 40, 409.7285714285714, 0.01321887367631143, 967575154.5311073, 1243
40, 40, 322.0657142857143, 0.013006145044008575, 969706253.3514665, 1267
41, 40, 279.5400000000001, 0.012719084158954286, 963982675.4169105, 1290
42, 40, 232.3542857142857, 0.012501617043902857, 952975241.5579128, 1315
43, 40, 284.83142857142855, 0.012598438377271431, 953977682.8667114, 1336
44, 40, 281.8342857142857, 0.012433787968842858, 955250905.7871845, 1360
45, 40, 272.7914285714286, 0.012366000865445714, 959212602.1217709, 1385
46, 40, 352.3742857142857, 0.012281117587694287, 978177649.8102022, 1408
47, 40, 363.7285714285714, 0.012454654307939999, 972467225.3050979, 1432
48, 40, 363.40000000000003, 0.013005426067102857, 944309811.5403202, 1454
49, 40, 292.06, 0.012935148389414286, 935256430.6320902, 1478
50, 40, 313.9742857142857, 0.012890181583248572, 940347750.9421985, 1500
1, 45, 287.7628571428571, 0.013627329154557142, 879542761.5723276, 43
2, 45, 243.07428571428574, 0.01360631630892857, 879926386.7080429, 86
3, 45, 276.10857142857145, 0.013619773125525713, 876440842.5636295, 128
4, 45, 265.0657142857143, 0.013472793967765712, 891992268.0006853, 170
5, 45, 268.5514285714286, 0.013411610415582855, 890630700.2483639, 212
6, 45, 222.46571428571423, 0.013149486174302857, 885410266.0052745, 254
7, 45, 288.14571428571423, 0.013382345899331429, 895168167.6693913, 294
8, 45, 323.9342857142857, 0.013585083365394286, 888083388.6364129, 336
9, 45, 265.1514285714286, 0.013152883128205714, 892836271.9306107, 376
10, 45, 230.63142857142856, 0.013035745216871425, 894054706.5758345, 416
11, 45, 218.4485714285714, 0.012930102730851425, 899604430.3369081, 453
12, 45, 243.77714285714288, 0.013092798561485713, 896956566.6090292, 493
13, 45, 233.82285714285717, 0.013064523551374288, 890966411.0488155, 531
14, 45, 288.2742857142857, 0.013261366283542858, 886070140.2906898, 567
15, 45, 317.2371428571429, 0.013246933277045713, 884748167.9051555, 604
16, 45, 304.95142857142855, 0.013774164498231429, 880061841.4624157, 640
17, 45, 316.0942857142857, 0.01386936934753143, 881374144.3107145, 676
18, 45, 252.87714285714281, 0.013646761593399998, 882879706.6135057, 712
19, 45, 248.13999999999996, 0.013772369865020001, 880452020.8604139, 746
20, 45, 274.7685714285714, 0.013734316578717144, 883692278.364061, 780
21, 45, 271.66, 0.01355884246521143, 889030277.5924473, 811
22, 45, 284.28000000000003, 0.013589709094822858, 891093677.0950756, 843
23, 45, 281.25142857142856, 0.013516056873025714, 893595438.7382908, 874
24, 45, 290.8857142857143, 0.01342292125248, 900027770.9655607, 903
25, 45, 298.0257142857143, 0.013321627503159999, 909504454.2262764, 934
26, 45, 315.30571428571426, 0.013326254082988574, 900623916.6281894, 966
27, 45, 358.68, 0.013672944344637141, 895301127.9323404, 996
28, 45, 325.64, 0.013460963577374285, 901901065.5108544, 1026
29, 45, 319.1228571428572, 0.013407568051319999, 897942824.168388, 1059
30, 45, 306.98285714285714, 0.013496415693842856, 894229270.5408862, 1092
31, 45, 279.2057142857143, 0.013460353638982856, 905486452.4221973, 1124
32, 45, 284.00857142857143, 0.013412428082634287, 907940891.644359, 1155
33, 45, 302.0857142857143, 0.013251135928848573, 909267013.2917856, 1185
34, 45, 271.3457142857143, 0.013179405169305713, 906770355.3706112, 1217
35, 45, 273.53714285714284, 0.013087469430159999, 908490670.7616411, 1246
36, 45, 294.3571428571429, 0.012990941325725713, 904824806.7172308, 1274
37, 45, 270.6, 0.013114890018334286, 899658138.7566913, 1302
38, 45, 279.6, 0.013638694572237143, 900364806.2878542, 1330
39, 45, 265.21999999999997, 0.01374594971653143, 905267752.6760031, 1357
40, 45, 355.5400000000001, 0.013506998305528572, 900426976.755305, 1384
41, 45, 328.86571428571426, 0.013678180147591429, 899177082.1143734, 1409
42, 45, 367.1114285714286, 0.013348937070977146, 904634934.4927552, 1433
43, 45, 348.2085714285714, 0.01315648528369143, 906505224.8772923, 1457
44, 45, 325.70285714285717, 0.012838519692237144, 925189145.2262495, 1483
45, 45, 372.4971428571429, 0.013263070168425714, 936057371.0347153, 1509
46, 45, 336.57714285714286, 0.013182837101942856, 929087735.8006687, 1534
47, 45, 287.39142857142855, 0.013000321301697143, 928621131.4676758, 1559
48, 45, 284.2628571428571, 0.013171923494785714, 927391999.7891554, 1583
49, 45, 302.19714285714286, 0.012938635601908572, 933317548.8750461, 1609
50, 45, 405.51714285714286, 0.01309725646686, 939556540.2865934, 1636
1, 50, 214.18571428571425, 0.012947828382937144, 894380818.3232582, 47
2, 50, 240.51142857142855, 0.012911850776545714, 893640943.7077057, 96
3, 50, 324.72571428571433, 0.013517498598808571, 892004610.0259861, 143
4, 50, 276.9942857142857, 0.01335775662320857, 883624792.1290783, 189
5, 50, 225.8542857142857, 0.013148383744771428, 878966336.0984215, 235
6, 50, 243.76285714285717, 0.012807675290888568, 899642879.5915966, 280
7, 50, 252.67428571428573, 0.01313916473096, 895562226.2050854, 327
8, 50, 260.6714285714286, 0.013349036522882857, 881835534.2315451, 372
9, 50, 230.11714285714288, 0.013304725643834284, 875839305.5288721, 415
10, 50, 261.5, 0.013267955269422857, 874942151.387552, 459
11, 50, 255.8028571428572, 0.013144483835505713, 883932882.427851, 503
12, 50, 248.02285714285713, 0.013307177530177142, 886307507.1661571, 548
13, 50, 216.82857142857142, 0.012937059921311427, 886688370.7078472, 590
14, 50, 226.2057142857143, 0.012777899597157142, 893163383.981089, 631
15, 50, 219.31714285714287, 0.013269407936777142, 894709732.9624733, 671
16, 50, 260.3057142857143, 0.013248949064157143, 889915787.0083301, 713
17, 50, 273.7628571428571, 0.013221302474280003, 893810043.2349741, 753
18, 50, 288.1857142857142, 0.01330765817077143, 890165046.9958572, 794
19, 50, 273.6942857142857, 0.013493500892997144, 889584361.5376699, 834
20, 50, 273.7942857142857, 0.013082586383185718, 894234068.5529028, 872
21, 50, 242.2142857142857, 0.013270075193391429, 894257021.5379864, 911
22, 50, 287.0085714285714, 0.01335149536188, 892898005.9619919, 948
23, 50, 291.3, 0.013448659564674286, 901280852.7134221, 986
24, 50, 324.08000000000004, 0.013324620249488573, 903334753.8704888, 1025
25, 50, 329.10571428571427, 0.012851632183017145, 934295367.0558563, 1064
26, 50, 296.62, 0.012893452781297143, 928282413.0158688, 1098
27, 50, 307.0657142857143, 0.012740844344851432, 925991631.0263443, 1133
28, 50, 301.9914285714286, 0.012696135061745717, 923783253.5380526, 1168
29, 50, 339.52857142857147, 0.012987006065731433, 925363379.9958858, 1203
30, 50, 289.6485714285715, 0.013052410812588575, 915143687.6626743, 1235
31, 50, 337.4914285714286, 0.013163504942705715, 914856317.8098781, 1269
32, 50, 248.37142857142854, 0.012785757297082857, 927319824.9474491, 1303
33, 50, 223.23142857142858, 0.012793052292722856, 916465735.6647269, 1336
34, 50, 260.98285714285714, 0.012925673209794286, 923865775.0730257, 1370
35, 50, 260.2114285714286, 0.012674158408445716, 924021589.9840844, 1404
36, 50, 351.28571428571433, 0.013290790160760003, 900001773.1222445, 1435
37, 50, 381.5028571428571, 0.01326402876588, 918126999.3876053, 1468
38, 50, 362.65714285714284, 0.013107778766391432, 902459019.4378742, 1499
39, 50, 373.74571428571426, 0.01302722397426286, 915811041.617156, 1531
40, 50, 346.71714285714285, 0.013286422677648572, 928400717.4703814, 1563
41, 50, 244.71714285714285, 0.012807829935265714, 937901113.201943, 1596
42, 50, 354.92571428571426, 0.012941353491477143, 924257447.8842701, 1627
43, 50, 371.93999999999994, 0.013379475162660002, 912513577.9854724, 1658
44, 50, 312.29714285714283, 0.013057192168800002, 932732646.9530983, 1688
45, 50, 280.18571428571425, 0.012584635573080002, 943947034.2112576, 1718
46, 50, 314.15428571428566, 0.012970346937000003, 947539885.970012, 1747
47, 50, 317.61428571428564, 0.012954356955357146, 940147865.5436827, 1775
48, 50, 264.5228571428571, 0.012974728169920003, 914126642.714723, 1805
49, 50, 331.75999999999993, 0.013489719191574287, 916964938.8810545, 1832
50, 50, 358.1942857142857, 0.013313159133605715, 937871941.8715763, 1859
1, 5, 414.24285714285713, 0.008265216072459999, 1409507414.3570008, 4
2, 5, 344.3342857142857, 0.008322568344645714, 1417257488.1406004, 9
3, 5, 323.13714285714286, 0.008159783021485713, 1378486549.9466205, 13
4, 5, 362.9428571428571, 0.007627650957211428, 1454025605.8858593, 17
5, 5, 332.1514285714286, 0.008118649757451427, 1406074499.4492693, 20
6, 5, 379.68857142857144, 0.007422206439137142, 1485501351.973593, 23
7, 5, 356.5657142857143, 0.006332398088562857, 1629808313.429763, 27
8, 5, 374.20571428571435, 0.007021615117545714, 1507643360.6289582, 31
9, 5, 366.0114285714286, 0.006406967545911428, 1578757763.5014548, 36
10, 5, 319.45428571428573, 0.005893027804037144, 1685895421.0539935, 39
11, 5, 317.10571428571427, 0.006656443182817143, 1534466775.116713, 43
12, 5, 337.92857142857144, 0.00633708053899143, 1586345738.962583, 46
13, 5, 434.5257142857143, 0.006903920713245715, 1521085111.6365569, 50
14, 5, 326.4685714285714, 0.006907341001531428, 1524640073.8599048, 54
15, 5, 322.8257142857143, 0.005457510010897142, 1687269616.7946935, 58
16, 5, 252.30857142857144, 0.007086460727351429, 1539448194.0452714, 61
17, 5, 496.7, 0.006388609947488572, 1619927853.5559528, 65
18, 5, 351.9657142857143, 0.006293003170677143, 1656965044.6513894, 69
19, 5, 341.81142857142856, 0.007006984193011429, 1540092987.4328446, 72
20, 5, 350.46, 0.006352223339482857, 1597582469.640147, 76
21, 5, 355.88571428571424, 0.007106754744934286, 1527074650.8522377, 79
22, 5, 323.58000000000004, 0.007571467565551429, 1497163784.9012468, 83
23, 5, 249.45142857142855, 0.007812857030337144, 1450980799.477343, 86
24, 5, 237.76000000000005, 0.008394400592111429, 1390776688.3091342, 89
25, 5, 278.84000000000003, 0.008411770341580003, 1410103492.5693882, 94
26, 5, 295.81428571428575, 0.005926369680748571, 1677522297.783171, 98
27, 5, 223.61714285714282, 0.006360006569445714, 1562728412.1225095, 101
28, 5, 503.24285714285713, 0.007034333050708571, 1492807862.2730968, 105
29, 5, 495.6742857142857, 0.006594321948537143, 1555109025.8533173, 108
30, 5, 421.02, 0.0060480739160857135, 1630792010.2317553, 112
31, 5, 356.9742857142857, 0.006032766199642857, 1652878444.3182468, 116
32, 5, 377.6771428571429, 0.006235355169768573, 1630365968.8798373, 120
33, 5, 396.1885714285714, 0.0057435596997257145, 1642652973.319236, 123
34, 5, 372.14857142857136, 0.0057004644042714285, 1680915591.3020434, 127
35, 5, 375.6857142857143, 0.006712061530794286, 1580972688.3051949, 131
36, 5, 287.33714285714285, 0.006003533680582857, 1659121084.3205922, 135
37, 5, 320.66857142857145, 0.006475496947468571, 1618500288.3313098, 139
38, 5, 379.12, 0.008170493240328572, 1447743573.7970498, 142
39, 5, 491.7, 0.006926547716017144, 1582654265.4451237, 146
40, 5, 572.6942857142857, 0.006971219540619999, 1569746933.5472374, 150
41, 5, 339.9485714285714, 0.005942935453205714, 1675704483.7240644, 155
42, 5, 177.21714285714285, 0.006289873240974286, 1639220763.2293503, 158
43, 5, 358.9142857142857, 0.0072088540823457125, 1538941358.0147836, 162
44, 5, 429.06571428571425, 0.00746103544100857, 1531095415.7534275, 166
45, 5, 332.22857142857146, 0.0064341880037228575, 1626706815.5854182, 170
46, 5, 480.4228571428572, 0.006769943393985713, 1587214995.0724921, 174
47, 5, 252.98571428571432, 0.00792629979828857, 1464157681.2587059, 177
48, 5, 407.7742857142857, 0.006833494861974284, 1575358441.2980733, 181
49, 5, 317.7085714285714, 0.0060832199577171425, 1671902719.734416, 186
50, 5, 349.7742857142858, 0.005999873153485715, 1663776579.2591968, 189
1, 10, 231.42, 0.011050815568722856, 1107994743.4809995, 9
2, 10, 283.01142857142855, 0.00996596311644, 1230705710.2863088, 18
3, 10, 476.27714285714285, 0.010406434672971431, 1159139880.3322363, 27
4, 10, 291.48285714285714, 0.009940269976414286, 1265537368.9555354, 35
5, 10, 241.51999999999998, 0.010232445217431428, 1184757313.0560112, 44
6, 10, 429.55428571428575, 0.00964462084121143, 1287261495.9946008, 53
7, 10, 244.11999999999998, 0.010998055788331428, 1094153219.024948, 62
8, 10, 300.3285714285715, 0.010850020571654285, 1114870171.97857, 71
9, 10, 227.34285714285716, 0.010197078154085711, 1198418079.28729, 79
10, 10, 385.84857142857135, 0.01092981996990857, 1154077495.8179455, 88
11, 10, 293.7828571428571, 0.010432627932322858, 1180246267.5112185, 96
12, 10, 453.56285714285707, 0.009465108178808572, 1245712828.370593, 104
13, 10, 241.27428571428572, 0.009258056149288572, 1253718531.553571, 113
14, 10, 306.1428571428571, 0.01026138974775714, 1186596573.5983198, 121
15, 10, 362.6371428571428, 0.008856824704599999, 1326112052.2606308, 129
16, 10, 406.2542857142857, 0.009449113929591428, 1262865603.7180393, 137
17, 10, 424.8057142857143, 0.009879153193254286, 1228925152.2145123, 146
18, 10, 227.47999999999996, 0.010639672273714287, 1130027957.1299782, 154
19, 10, 229.6, 0.010365189913148571, 1173888580.164371, 162
20, 10, 490.4657142857142, 0.008353237079894285, 1387209302.3497076, 170
21, 10, 511.3, 0.009495857525702858, 1252334353.665105, 179
22, 10, 390.27714285714285, 0.008520467637320001, 1378591863.5284135, 188
23, 10, 423.7228571428571, 0.009433092062411429, 1307879441.4016912, 196
24, 10, 424.3914285714286, 0.009295837174942857, 1352024724.7591841, 205
25, 10, 364.3685714285715, 0.010341350139051428, 1212895584.5077279, 214
26, 10, 275.88, 0.010760336570988573, 1131261249.5126834, 221
27, 10, 394.52571428571434, 0.010938690988614285, 1131590747.1247318, 230
28, 10, 413.7085714285714, 0.010207004419428572, 1204315075.7903557, 238
29, 10, 348.83142857142855, 0.010813660068942856, 1152232089.4016147, 246
30, 10, 252.26857142857142, 0.011633493633237143, 1049419466.8908651, 254
31, 10, 295.6542857142857, 0.01090701612072, 1137189987.766061, 262
32, 10, 238.82285714285717, 0.01036699878099143, 1191975316.6428256, 270
33, 10, 391.5114285714286, 0.010233930528842857, 1208100932.5057712, 279
34, 10, 538.6914285714286, 0.00930420590904, 1260585953.8185089, 287
35, 10, 346.4085714285714, 0.0102553933365, 1189464683.165582, 295
36, 10, 267.3257142857143, 0.009780561406302858, 1196666829.8158462, 304
37, 10, 276.39714285714285, 0.009671362596508571, 1230011572.0132065, 312
38, 10, 210.61714285714282, 0.009054987303994285, 1275023398.5700026, 320
39, 10, 254.7057142857143, 0.009067894671628572, 1271111580.686857, 328
40, 10, 313.3514285714286, 0.009554350252222855, 1210622261.836919, 336
41, 10, 313.20285714285717, 0.00941481067202857, 1244095699.6898713, 344
42, 10, 320.23142857142864, 0.01010372405068, 1157203476.7996166, 352
43, 10, 340.9771428571429, 0.008619772799199999, 1332654570.4816597, 360
44, 10, 342.4114285714285, 0.010264997115285713, 1179582194.8402305, 367
45, 10, 307.4742857142857, 0.010434014509405714, 1150278002.4053328, 375
46, 10, 280.3857142857143, 0.009470515842505713, 1253484582.69693, 383
47, 10, 280.74285714285713, 0.009688470566825714, 1255120532.5967827, 390
48, 10, 331.24000000000007, 0.009135575306697143, 1298581506.01784, 398
49, 10, 370.42857142857144, 0.010555549037654285, 1179439958.640461, 407
50, 10, 390.7628571428571, 0.010225021967234285, 1243332524.063981, 415
1, 15, 412.5828571428572, 0.010873382866237142, 1139564873.4468172, 14
2, 15, 276.21142857142854, 0.01095170170061143, 1065983706.2127928, 27
3, 15, 235.99999999999994, 0.010644988049791429, 1110659792.4250438, 41
4, 15, 228.1028571428571, 0.010606234013148572, 1125463607.6376655, 55
5, 15, 222.92857142857147, 0.011425168781345715, 1021917446.4384693, 69
6, 15, 204.6942857142857, 0.010366340261968572, 1137266233.0150077, 82
7, 15, 255.98285714285717, 0.008739517697645716, 1314379901.4031968, 95
8, 15, 220.22000000000003, 0.009319068804571427, 1255634450.7365174, 109
9, 15, 233.34857142857146, 0.009154015016094284, 1245157361.624638, 122
10, 15, 236.85142857142858, 0.008705311063560001, 1325712532.885548, 135
11, 15, 365.9485714285714, 0.009443415265714284, 1269144479.7567885, 148
12, 15, 350.3714285714285, 0.010027492808982855, 1189458157.6272464, 161
13, 15, 182.08285714285714, 0.009841072398285713, 1209664881.0259411, 173
14, 15, 199.35999999999999, 0.009490683692885714, 1251030582.2419994, 186
15, 15, 477.01714285714286, 0.009339898635065716, 1283335221.0223346, 198
16, 15, 455.15999999999997, 0.010348572637574284, 1181222777.753448, 210
17, 15, 507.73714285714294, 0.010711805405071429, 1143184980.074621, 223
18, 15, 317.12857142857143, 0.010674695192162856, 1178081392.1355999, 236
19, 15, 347.19714285714286, 0.01079474718523143, 1130421220.359785, 249
20, 15, 323.9342857142857, 0.011237527620705715, 1097677151.6965623, 262
21, 15, 465.14285714285717, 0.009904199120099998, 1216969133.495469, 274
22, 15, 336.24285714285713, 0.010223429420102858, 1186096213.6140003, 287
23, 15, 419.3057142857143, 0.010492818789779998, 1189962728.5919216, 300
24, 15, 340.16857142857145, 0.009715216872582855, 1175495163.9398944, 312
25, 15, 372.69714285714286, 0.009570332990374285, 1234021012.503481, 325
26, 15, 370.2914285714286, 0.008992168459262855, 1335530764.410649, 337
27, 15, 546.0342857142857, 0.009265364120574288, 1316019598.2753263, 351
28, 15, 400.6742857142857, 0.010652810235594286, 1150449562.8542447, 363
29, 15, 336.4428571428572, 0.010472820560274286, 1150179470.5673506, 376
30, 15, 390.9085714285714, 0.010598713426459998, 1179590521.2419624, 388
31, 15, 398.2942857142857, 0.010684619180208573, 1162048683.9910927, 402
32, 15, 359.9057142857143, 0.011525193818894285, 1090640770.79674, 415
33, 15, 343.2342857142857, 0.011832709279782857, 1038997054.7353916, 429
34, 15, 392.15714285714284, 0.009887029769265716, 1253231288.699821, 441
35, 15, 252.56857142857143, 0.010768153130882857, 1147483642.5249035, 454
36, 15, 237.31714285714284, 0.011017297701717142, 1057205713.3623717, 467
37, 15, 304.72285714285715, 0.011092231744305714, 1089819898.1670394, 480
38, 15, 296.1028571428572, 0.010854848508094286, 1127451416.72347, 493
39, 15, 181.49142857142857, 0.010162636974488572, 1181773831.229653, 506
40, 15, 317.01142857142855, 0.010031669986277142, 1236636891.1208038, 519
41, 15, 356.8542857142857, 0.010643157308825712, 1151623656.4872074, 532
42, 15, 350.8771428571429, 0.011237536097257143, 1101635293.2013733, 546
43, 15, 259.6514285714286, 0.011747083205722857, 1023042312.0993254, 559
44, 15, 249.97999999999996, 0.010918571127791429, 1095163083.986172, 571
45, 15, 289.9342857142857, 0.010581834538011429, 1127236193.264389, 584
46, 15, 329.14285714285717, 0.01007431414265143, 1194598323.7076976, 597
47, 15, 279.36, 0.011181057463782857, 1103119215.416531, 610
48, 15, 291.8, 0.011050116635582856, 1093134141.900799, 622
49, 15, 254.1942857142857, 0.011224367180694285, 1065276552.9653594, 635
50, 15, 337.7971428571429, 0.012049793516728573, 1015059312.6260853, 647
1, 20, 255.73714285714283, 0.011671572699082856, 1030864271.4690762, 18
2, 20, 281.74, 0.011362528362997141, 1060100335.4317265, 37
3, 20, 252.7685714285714, 0.01146776966209143, 1052801788.2265946, 55
4, 20, 221.07428571428574, 0.010898423285434285, 1085048410.5698633, 74
5, 20, 215.1, 0.010921489105557142, 1073986268.0085568, 92
6, 20, 266.0285714285714, 0.009991529870382855, 1173191043.3500876, 110
7, 20, 225.87428571428572, 0.01073016258123714, 1095870261.383348, 128
8, 20, 243.4542857142857, 0.010943102146034285, 1081937210.4532192, 145
9, 20, 315.86857142857144, 0.011221017553582856, 1066075649.5563533, 164
10, 20, 309.3742857142857, 0.011658614452402858, 1031717358.7184826, 181
11, 20, 309.48, 0.011498000733580002, 1087366565.9306674, 199
12, 20, 251.30857142857138, 0.01217350407652, 1012979206.9954474, 217
13, 20, 227.81714285714287, 0.011945734900322856, 1004514319.1075642, 235
14, 20, 266.29714285714283, 0.011986229930979999, 976562626.5101541, 253
15, 20, 284.19714285714286, 0.011421771550188569, 1043448070.2536898, 271
16, 20, 306.9228571428572, 0.012030608268199999, 972335526.2435948, 289
17, 20, 257.35714285714283, 0.011040316060565715, 1061783837.375707, 306
18, 20, 248.46857142857144, 0.011155031288617143, 1055798780.0667518, 323
19, 20, 213.92285714285714, 0.010171348492885715, 1121669359.3520703, 340
20, 20, 286.3914285714286, 0.01113260957504, 1064789911.1950941, 358
21, 20, 183.62857142857143, 0.011161581026522859, 1063753456.4019, 376
22, 20, 264.87714285714287, 0.011558991704905713, 1033638860.2553238, 394
23, 20, 294.0457142857143, 0.011931360259677143, 1008100914.2254521, 413
24, 20, 298.31142857142856, 0.012320882147954284, 1015684637.7119881, 431
25, 20, 252.2428571428571, 0.011295011111811429, 1101065053.908734, 449
26, 20, 225.59428571428572, 0.01228301331408, 979925000.3470043, 468
27, 20, 245.8942857142857, 0.011709857025374285, 994368932.5622804, 485
28, 20, 237.93142857142863, 0.011254893817634285, 1029267875.4720585, 503
29, 20, 285.13714285714286, 0.011538022956182859, 1009046173.9731916, 521
30, 20, 376.69714285714286, 0.012405464458331428, 992691469.3888416, 539
31, 20, 258.13428571428574, 0.012070678653308572, 962632330.9485395, 557
32, 20, 237.07714285714283, 0.012712213339294287, 920165600.4943848, 575
33, 20, 330.37714285714287, 0.012139016981519998, 997711739.0564064, 592
34, 20, 328.5942857142857, 0.011172046698957142, 1077581950.3676438, 610
35, 20, 343.34285714285716, 0.012204728177734287, 1023591610.508178, 628
36, 20, 351.6771428571428, 0.011593285047082857, 1028868667.9424137, 645
37, 20, 311.5542857142857, 0.011692238204677142, 1042799071.6745987, 663
38, 20, 380.6028571428572, 0.012048688465042857, 1005979364.5453771, 680
39, 20, 334.7085714285714, 0.012402661813874286, 996218471.0751503, 697
40, 20, 383.85999999999996, 0.011978642394865714, 1033415520.1437432, 715
41, 20, 325.1714285714285, 0.011707462220445716, 1039655031.9904296, 733
42, 20, 253.59428571428572, 0.010414603906120002, 1093270977.4281688, 750
43, 20, 400.25142857142856, 0.010559745993677145, 1152603246.6829271, 768
44, 20, 378.56571428571425, 0.011633828550591429, 1031605733.2888495, 787
45, 20, 278.2514285714286, 0.011566618146108572, 1023494897.6061941, 805
46, 20, 255.49714285714285, 0.012120727764237144, 995959849.239226, 823
47, 20, 262.08000000000004, 0.012297429729934284, 965782355.3862184, 841
48, 20, 231.37142857142857, 0.012773121101442856, 938876411.1968787, 859
49, 20, 338.6457142857143, 0.012256432727174285, 985421875.9144535, 877
50, 20, 317.16285714285715, 0.012199547500934283, 984718701.4900341, 894
1, 25, 333.87714285714287, 0.012465164447648572, 950434323.3518652, 23
2, 25, 348.9942857142857, 0.012531014320277142, 953326240.5680907, 47
3, 25, 329.9228571428572, 0.011833493859597142, 1012751465.5277412, 71
4, 25, 325.14285714285717, 0.012390845036314286, 948252077.6851692, 94
5, 25, 236.0171428571429, 0.012421618817265716, 931879083.3868967, 118
6, 25, 273.1514285714286, 0.012320443114928572, 931024362.6384232, 142
7, 25, 367.6171428571428, 0.011708466179685711, 1034228263.1431822, 165
8, 25, 387.74, 0.012346404603551428, 966531188.4546015, 188
9, 25, 293.3885714285714, 0.012800456783651428, 946581958.030175, 212
10, 25, 345.4885714285714, 0.012805533997762858, 951629583.9224589, 235
11, 25, 324.10857142857145, 0.012129656155737141, 996724136.8823986, 258
12, 25, 318.5257142857143, 0.011954103062462857, 1002774189.4226005, 280
13, 25, 274.91714285714284, 0.011745728623551426, 1014034409.9777641, 302
14, 25, 322.96285714285716, 0.01208221145713143, 1002318716.2020464, 323
15, 25, 297.95428571428573, 0.012949454407154287, 912190435.9705944, 346
16, 25, 327.16857142857145, 0.012479421693854287, 974500934.8400242, 368
17, 25, 317.63428571428574, 0.012779741787154287, 934454529.857741, 390
18, 25, 244.07428571428574, 0.012395802010145715, 927771580.7274616, 412
19, 25, 187.31714285714287, 0.012048185476271431, 988289018.3641045, 433
20, 25, 260.24285714285713, 0.012423910826345714, 963349044.7277439, 456
21, 25, 218.2857142857143, 0.012143277548188572, 964029917.3157752, 479
22, 25, 237.14285714285717, 0.012488224410234287, 916916832.3086789, 500
23, 25, 286.04571428571427, 0.011835729928074284, 989540280.28321, 523
24, 25, 294.79714285714283, 0.012176753477288573, 976963516.9610841, 546
25, 25, 250.49142857142857, 0.012524552231728572, 916205908.0274665, 567
26, 25, 222.36857142857144, 0.012774489879005715, 900465452.3195648, 589
27, 25, 280.8342857142857, 0.01238507325409714, 951893845.8519417, 612
28, 25, 255.51428571428568, 0.012845198377608572, 926949168.6587172, 633
29, 25, 323.12285714285713, 0.012882929137537141, 930777573.5917164, 655
30, 25, 347.1657142857143, 0.012784693175877142, 924927193.0120071, 677
31, 25, 261.4771428571429, 0.012542809708034282, 949702443.3356272, 699
32, 25, 178.0657142857143, 0.012596475684434286, 941557079.8219293, 721
33, 25, 286.3714285714285, 0.012842142770262858, 931582565.1606672, 744
34, 25, 343.37428571428575, 0.012395189341719997, 959330332.5619532, 766
35, 25, 318.77714285714285, 0.012066545785622858, 943664184.9167597, 788
36, 25, 361.45142857142855, 0.011782343765599999, 983397789.5648235, 810
37, 25, 251.4942857142857, 0.010830611273297144, 1057192701.368508, 832
38, 25, 347.98285714285714, 0.010799988841654286, 1108340605.5331354, 855
39, 25, 326.9342857142857, 0.010480706573011431, 1144422689.7414117, 877
40, 25, 286.4571428571428, 0.011793952351380003, 992877697.3496425, 899
41, 25, 328.3485714285714, 0.010885974341500002, 1105079808.6507745, 921
42, 25, 240.57714285714286, 0.011262400245700003, 1028858097.5131353, 944
43, 25, 211.28571428571428, 0.011962533333662857, 984756535.6862175, 965
44, 25, 271.18285714285713, 0.01136991932212, 1033653373.4400594, 986
45, 25, 300.83142857142855, 0.011842635880582856, 966256903.7196357, 1009
46, 25, 298.68857142857144, 0.01272786033141714, 920085556.1679779, 1031
47, 25, 270.76571428571424, 0.012502964014825715, 950998234.3909105, 1053
48, 25, 232.50857142857143, 0.01251399496547143, 921230963.588434, 1076
49, 25, 282.7685714285714, 0.012440187570765716, 944472489.6358366, 1098
50, 25, 264.0828571428571, 0.011945972416631426, 989351804.2359941, 1120
1, 30, 249.81428571428575, 0.012662275648225713, 917553579.3082907, 28
2, 30, 219.23142857142852, 0.012355217078902855, 922250885.8522297, 57
3, 30, 276.3828571428572, 0.012500116673585712, 930607971.9962723, 85
4, 30, 265.6542857142857, 0.012415295923365714, 941845913.3562984, 114
5, 30, 308.62571428571425, 0.01243354097838857, 966250386.1837139, 142
6, 30, 315.1542857142857, 0.01258509625041714, 936866836.4180619, 170
7, 30, 249.2685714285714, 0.012400313796797142, 954069119.0204347, 198
8, 30, 220.41714285714284, 0.011906826178877145, 968288124.1244116, 226
9, 30, 287.38, 0.012164581742917143, 960701269.6772264, 253
10, 30, 312.36571428571426, 0.012213507730177143, 957554810.9925711, 281
11, 30, 367.45142857142855, 0.012643423023420003, 956199224.660417, 308
12, 30, 321.4114285714286, 0.011568840187457144, 1006793517.3986156, 336
13, 30, 277.7342857142857, 0.012300120450877144, 955713850.7993304, 363
14, 30, 332.62857142857143, 0.011880445573805715, 1011716406.6269461, 389
15, 30, 271.66857142857145, 0.01148615703233143, 986517657.619385, 416
16, 30, 254.1028571428572, 0.011966127471377142, 970615071.1186743, 444
17, 30, 270.75142857142856, 0.01166626359022857, 1007725735.6170807, 471
18, 30, 375.3, 0.01214149944819143, 1032899957.2648249, 498
19, 30, 338.37428571428575, 0.010978889492805715, 1066825125.0570142, 525
20, 30, 271.8485714285714, 0.010835125330334285, 1041997274.379327, 552
21, 30, 249.1342857142857, 0.011990196237268571, 983090607.6148113, 578
22, 30, 254.82857142857148, 0.011707286822114285, 977834399.5085205, 605
